SeniorCitizen,tenure,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,customer_notes,Churn
0,13,118.5035500425447,3250.3087632563593,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,No issues reported.,1
1,24,116.36514135573275,6175.44388027931,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,1,0,1,1,0,Customer has issues with bills.,1
0,12,59.468867565004864,1146.8953394358832,0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,No issues reported.,1
0,60,43.40800860210424,1277.2961601956338,1,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,No issues reported.,0
1,60,94.47022413791979,5019.527163184854,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,0,No issues reported.,1
0,1,48.326925720775094,4581.75292326246,0,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1,0,1,1,0,No issues reported.,1
0,43,99.29323619319864,1247.4770579818507,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,No issues reported.,0
0,55,71.9124504049914,6820.811589041269,1,1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,Customer has issues with bills.,0
1,40,98.03969116111287,2644.719978502312,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,1,1,1,1,No issues reported.,1
1,64,45.97592791155955,2947.2916342449525,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,No issues reported.,0
1,34,69.30674521315899,3374.257250201477,1,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,No issues reported.,0
0,34,74.93439125701929,2593.9756567705003,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,No issues reported.,0
1,48,113.03236080587328,4467.716863477036,0,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,0,0,0,1,No issues reported.,0
0,33,45.043056471456936,3120.3389643179507,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,0,No issues reported.,0
0,68,112.38716804813191,2088.9931238137992,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,Customer has issues with bills.,0
0,30,99.13832100430444,7237.542275350474,1,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,No issues reported.,0
0,71,91.70485243571288,2479.42852011368,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,No issues reported.,0
1,71,97.33046205310508,5593.41398086077,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,1,1,1,1,No issues reported.,0
1,29,79.09521711094573,2789.7272742961563,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,No issues reported.,0
0,23,42.78004105147983,3492.067130259261,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,1,No issues reported.,0
0,34,37.2942443684052,1901.4922179085786,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,No issues reported.,0
0,15,105.31731430296425,6023.156939544216,1,0,0,1,0,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,Customer has issues with bills.,1
1,53,91.12650996088124,5902.422052071495,0,0,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,1,0,1,Customer has issues with bills.,1
0,17,39.67703041747538,195.7636874538036,1,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,No issues reported.,1
0,64,80.06688327037736,498.7037811748361,1,1,0,1,0,1,0,0,0,1,0,0,1,1,1,1,0,1,1,1,Customer has issues with bills.,0
0,61,63.2284213821295,7380.428267660422,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,No issues reported.,0
0,57,34.19484458129094,7112.643687940716,0,1,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,No issues reported.,0
0,37,71.70163949039502,4057.711450960034,1,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,0,1,No issues reported.,0
1,7,46.542668792874935,3956.105360070752,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,No issues reported.,0
0,8,27.92253447783594,6502.816653887836,0,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,Customer has issues with bills.,0
0,68,65.17930900381378,1123.3244598983829,1,0,1,1,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,No issues reported.,0
0,21,77.55590948540296,5235.912961803109,0,1,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,No issues reported.,0
0,61,22.964094243305627,3817.427266248684,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,No issues reported.,0
1,29,58.66032131580518,5951.332443239973,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,1,1,No issues reported.,0
0,25,44.14502294358687,258.5229545544798,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0,1,Customer has issues with bills.,0
0,58,21.330384366076856,4749.237156509046,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,0,1,1,1,No issues reported.,0
0,14,30.879086235956333,4461.915431796777,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,0,0,0,No issues reported.,1
0,66,32.22293296124694,6729.69115469848,0,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0,1,No issues reported.,0
0,54,36.6288619358561,5420.588118009843,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,Customer has issues with bills.,0
0,67,98.98944592951108,7043.46994062438,1,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,0,Customer has issues with bills.,1
0,30,62.41893258105299,7100.243835020495,1,1,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,Customer has issues with bills.,0
0,18,33.03214222317388,3276.113014181323,0,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,No issues reported.,0
0,54,28.32984517625287,1115.2148970735343,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,1,No issues reported.,0
0,21,48.19301610226843,5049.01656985875,0,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,0,1,0,Customer has issues with bills.,0
0,53,98.45055962979745,6992.272920972127,1,1,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,No issues reported.,1
0,16,54.87821471793417,616.5088550265316,1,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,No issues reported.,0
1,28,34.31968470954078,4471.454084943518,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1,No issues reported.,0
1,4,58.86367624538907,936.1474719170498,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,Customer has issues with bills.,0
0,55,74.05881150734928,233.7252571920832,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,0,1,1,0,Customer has issues with bills.,0
0,15,21.223210455620393,5442.929486317248,1,0,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,No issues reported.,0
0,64,81.32800104473739,5460.603139560644,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,1,Customer has issues with bills.,0
0,65,57.95762567798633,4812.552350649712,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,1,1,Customer has issues with bills.,1
1,16,19.227450450685037,6876.35161504317,1,0,0,0,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,No issues reported.,0
0,20,85.97588459411128,663.7855233215959,1,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,1,No issues reported.,0
0,64,89.84495737404615,858.4110938140724,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,Customer has issues with bills.,0
1,33,81.44839875014762,6918.7557320924525,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,No issues reported.,1
1,69,52.61398686864143,4035.2789589521803,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,No issues reported.,0
0,69,71.4752878336291,2197.6892569446,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,No issues reported.,0
0,58,57.159349466410255,5910.034459034067,1,0,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,No issues reported.,0
0,39,88.66248388104928,7157.156912897686,1,0,1,1,0,0,1,1,1,1,0,0,1,0,1,1,0,0,0,1,Customer has issues with bills.,0
0,36,76.89980871648572,5522.491029650493,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,0,1,No issues reported.,0
1,68,26.470810939658698,6339.258003538211,1,0,1,1,0,1,1,1,0,0,1,0,0,1,1,0,0,1,1,0,No issues reported.,0
1,21,82.88090260100924,2273.072346927978,1,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,No issues reported.,0
0,63,87.31746064094905,2323.1827249750972,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,No issues reported.,0
0,6,55.50556915177729,6915.470782020587,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,No issues reported.,0
1,24,106.26647098645029,4925.931542253765,0,1,1,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,1,No issues reported.,0
0,53,102.97294266191875,1887.278543171846,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,Customer has issues with bills.,1
0,50,35.85423565192366,4201.978570565512,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,1,No issues reported.,0
0,12,109.12876400282978,5492.616818173626,1,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,0,1,0,No issues reported.,1
0,56,62.55767333525529,1762.6541292734769,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,Customer has issues with bills.,0
0,15,90.98684008974648,5245.549223712096,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,No issues reported.,1
0,40,100.06674920020721,354.639655032968,1,1,1,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,0,0,No issues reported.,0
0,41,69.01379831750384,2442.2406119134635,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1,No issues reported.,0
0,69,58.35974490676698,5397.724508244916,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,No issues reported.,0
0,69,110.25286254581738,1210.3169034740217,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,No issues reported.,1
0,6,41.450782070010035,1791.7871128307656,0,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,1,Customer has issues with bills.,0
0,67,44.07549281077402,7034.952870318074,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,No issues reported.,0
1,33,54.59284155835043,5400.512435388241,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,1,0,0,0,0,Customer has issues with bills.,0
0,43,104.62631068604183,4000.494415591206,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,No issues reported.,0
0,21,112.59822055341414,1701.5483326132924,0,0,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,No issues reported.,1
0,65,40.36680533286362,2743.2965264254385,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,No issues reported.,0
1,17,105.06894983694016,4602.412454705129,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,1,1,Customer has issues with bills.,0
0,8,44.19939742659122,1257.9162963985873,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,Customer has issues with bills.,0
0,64,115.79944529836375,3863.4108097273693,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,No issues reported.,1
0,28,78.28949314414902,3282.58137041116,1,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,1,Customer has issues with bills.,0
0,13,18.96218997846193,3823.049187439892,1,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,0,No issues reported.,0
0,13,21.68005535915338,860.8100852540299,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,Customer has issues with bills.,0
0,38,33.0721953458732,868.2831245216569,1,1,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,Customer has issues with bills.,0
0,25,37.10110236078505,7713.54259708295,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,No issues reported.,0
0,62,95.39572184407297,7835.318408657672,1,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,No issues reported.,1
0,23,40.63797057990347,3419.7897582876553,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,No issues reported.,1
0,21,115.64873281501092,6315.814462177571,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,No issues reported.,1
0,54,82.1792617488953,5252.6132218432695,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,0,Customer has issues with bills.,0
0,63,87.84800967997853,951.4511043503261,0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,1,Customer has issues with bills.,0
0,30,40.140560188163356,2386.264873181224,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,Customer has issues with bills.,1
0,68,107.96698456655601,2521.737130948401,1,0,1,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,0,0,No issues reported.,0
0,32,85.36536456840311,4773.57259543761,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,1,No issues reported.,1
1,24,105.12276524635732,4647.479123516021,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,No issues reported.,1
1,7,114.37635027173832,7389.46551596197,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,1,1,Customer has issues with bills.,0
0,72,30.876918199514442,6324.122349080125,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1,0,0,Customer has issues with bills.,0
0,1,27.95701664202904,6857.393846944785,0,0,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,No issues reported.,0
0,3,98.99248657225839,7131.813986689674,1,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,No issues reported.,1
1,28,105.29566893896411,6413.840081165715,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,1,0,0,No issues reported.,0
0,43,76.91802279823756,2675.2250054425695,0,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,Customer has issues with bills.,1
0,46,55.033055048927324,1734.4297839491458,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1,No issues reported.,0
0,1,83.83927842555998,4581.953950249492,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,Customer has issues with bills.,1
0,38,48.96923929554196,5522.211909851277,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,No issues reported.,0
1,35,42.20776206142355,3103.7388862717485,0,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,1,No issues reported.,0
0,54,67.30859355749018,6789.47701935423,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,No issues reported.,1
0,24,39.97345967444116,7685.252402224939,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,No issues reported.,0
1,28,66.86221263567488,4563.024337096809,0,0,1,1,0,0,1,0,1,0,0,1,0,1,1,1,1,0,0,0,Customer has issues with bills.,0
0,22,114.38895379908898,3662.6536925943,1,1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,Customer has issues with bills.,1
0,16,102.64829557954774,6745.964245655942,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,No issues reported.,1
0,13,112.88390740975224,211.96345668253696,0,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,No issues reported.,0
1,62,99.28606197215953,1047.9964464350094,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,No issues reported.,0
0,43,53.90246906260081,6768.078019773277,1,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,Customer has issues with bills.,1
0,32,99.86054647443169,5861.119163495864,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,0,0,1,0,1,Customer has issues with bills.,1
0,67,111.00303222709802,3339.7490908923787,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,Customer has issues with bills.,0
0,57,113.42709667762396,7112.8433153917695,1,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,Customer has issues with bills.,0
0,65,86.91138399384221,2823.5021874135687,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,No issues reported.,0
0,69,39.49234770341887,5077.445185154268,1,0,1,1,0,0,0,1,1,0,0,0,1,1,1,1,0,1,0,0,No issues reported.,0
0,49,22.24277991315143,5081.34915852388,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,0,1,0,1,Customer has issues with bills.,0
1,33,33.04362293009565,1489.54108387368,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1,1,0,0,1,0,No issues reported.,1
0,19,115.28746524834152,2291.86534512747,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,No issues reported.,1
0,36,64.69073083137333,7329.5882552294825,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,No issues reported.,0
0,70,104.17609449062178,1482.2215092656065,1,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1,1,1,0,No issues reported.,1
0,15,64.98693743260826,1403.679237932277,0,1,0,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,0,1,No issues reported.,0
1,24,84.66216713771387,3846.420807475349,1,1,0,1,0,0,1,1,1,1,0,1,1,0,1,1,1,0,0,1,No issues reported.,0
0,27,20.67614810079453,754.1463439323871,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,1,1,0,0,0,Customer has issues with bills.,0
0,49,43.36142674329636,7158.932583926023,0,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,Customer has issues with bills.,0
0,23,62.09506264428022,817.6153847255661,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,0,0,0,0,1,No issues reported.,1
0,33,81.6284202389934,4939.4576407740105,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,No issues reported.,0
0,41,35.487879399344436,2730.303832682418,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,1,0,0,1,0,No issues reported.,0
0,56,95.08742215918424,6437.755103608424,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,No issues reported.,0
0,29,54.87267296669185,4725.971920030051,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,No issues reported.,0
0,31,100.40224455800538,3117.6125415608058,0,1,1,1,0,1,0,1,0,0,1,0,1,1,1,1,1,1,1,1,No issues reported.,0
0,65,28.095893584704264,7871.278194390543,0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,1,1,No issues reported.,0
0,18,86.56553706207838,546.8891921847494,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,No issues reported.,0
1,6,47.72949748725428,4629.995825811454,1,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,No issues reported.,0
0,52,98.1860089993231,7916.73687066668,0,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,1,No issues reported.,1
0,40,58.66812791776226,5533.261259965499,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,Customer has issues with bills.,0
0,65,85.11763804248844,5922.906257360074,1,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,1,No issues reported.,0
0,42,112.14767949796558,274.39349324731177,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,1,No issues reported.,1
0,68,20.322976517383317,188.76542704917964,0,1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,No issues reported.,0
1,32,19.36723662460455,306.47188631386757,1,1,1,1,0,0,1,1,0,0,1,1,0,1,1,0,1,0,1,0,No issues reported.,1
0,10,95.6630648437597,7933.9422561951405,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,1,1,No issues reported.,1
1,69,83.21250167656186,7836.531850293291,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,0,1,1,No issues reported.,0
0,9,47.69446191069548,2688.216618218897,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,1,No issues reported.,0
0,69,67.93686862881337,2340.7941119797797,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,No issues reported.,0
1,61,22.46453439268631,1183.2562170370534,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,No issues reported.,0
0,11,37.5907833388047,2645.3655828583105,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,Customer has issues with bills.,1
1,68,60.91188563998033,2972.6942081456746,0,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,Customer has issues with bills.,0
0,8,102.07146383025896,5990.856372666417,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,0,Customer has issues with bills.,0
1,49,66.45655187743853,6932.788566017093,1,1,1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,No issues reported.,0
0,24,77.17943170486086,5978.503041995824,0,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,0,No issues reported.,0
0,33,106.06225609537493,5178.252638169586,0,1,0,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,Customer has issues with bills.,1
0,19,49.28630081567895,6131.472948285263,1,0,0,1,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1,0,No issues reported.,0
0,2,88.67028177075662,5912.752254219922,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,0,No issues reported.,1
0,55,104.84755949716445,3815.5651179325787,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,No issues reported.,0
0,11,38.61287791996576,2698.931931595943,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,Customer has issues with bills.,1
0,17,54.07605559735716,2275.3349869377803,1,0,0,1,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,No issues reported.,0
0,42,116.72092247588019,5440.695438966145,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,Customer has issues with bills.,0
0,61,117.0634657620192,7675.175695290676,1,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,0,0,1,0,No issues reported.,0
0,3,40.684607994540755,4656.083502864465,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1,No issues reported.,1
0,35,24.927806808709125,7301.80841110801,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,No issues reported.,0
0,66,45.47762193666031,131.82528176332386,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,0,No issues reported.,0
0,1,58.22206170902057,6359.516084585114,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,No issues reported.,1
0,7,62.57106289358195,6831.493015172866,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,0,No issues reported.,0
0,20,80.44003388670757,5054.685066007094,0,0,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,Customer has issues with bills.,1
1,43,108.65002739322041,7473.691381655485,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0,No issues reported.,0
1,6,51.449975196669826,4726.788030930313,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,0,0,1,0,No issues reported.,0
0,55,103.67344581767045,1938.1554217428813,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,No issues reported.,0
0,21,27.644631553126004,1740.0509961481246,1,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,Customer has issues with bills.,0
0,51,22.45840724680808,4454.79612167458,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,1,0,No issues reported.,0
0,46,68.90654090390785,7253.578112238131,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,No issues reported.,0
0,35,24.246053444725792,595.8728510305858,0,0,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,No issues reported.,0
0,8,57.695225024040134,4842.343970839439,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,No issues reported.,1
0,68,108.37620074535805,6162.628870474275,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,No issues reported.,0
0,16,42.51904513885107,939.360469217923,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,Customer has issues with bills.,0
0,67,89.20056540005277,950.2764788406092,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,No issues reported.,0
1,71,48.637721935201725,2940.5921374174845,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,No issues reported.,0
0,64,22.76446555183463,2204.3010569804524,0,0,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,Customer has issues with bills.,0
1,2,74.19740343173609,1601.144037749708,0,1,0,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,No issues reported.,1
1,1,102.15277579894355,1604.1772202223547,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,0,1,1,0,No issues reported.,1
0,58,59.40157905843325,1061.2175495569336,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,0,No issues reported.,0
0,1,80.28802955903775,4893.934018916873,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,0,1,0,1,1,Customer has issues with bills.,0
0,7,108.70237156460145,5510.696536407287,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,0,Customer has issues with bills.,0
1,69,97.61429853006727,5628.911228891814,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,No issues reported.,1
1,18,37.734578138978335,4267.36634904432,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,No issues reported.,0
0,32,91.95508791618307,7624.1096179031365,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,No issues reported.,1
0,45,68.69024902859528,7046.442497529508,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,1,0,1,0,1,No issues reported.,0
0,33,93.21966419255152,7661.8223729765805,0,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,Customer has issues with bills.,1
0,49,67.94881282748293,3121.5183075416026,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,Customer has issues with bills.,0
0,33,31.109795492884437,7024.495736971018,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,0,1,1,No issues reported.,0
1,71,75.52589939226854,6107.325131990895,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,No issues reported.,0
